"sigma_beta[1]","sigma_beta[2]","sigma_beta[3]","sigma_beta[4]"
1.47812833185513,1.51513004255534,1.59463672802882,2.2381597031269
1.12955856038024,1.42170114557773,1.17300723765877,2.47781054527881
2.0496883082025,0.809861543302537,1.5792694356762,1.49281726370439
1.33839801260459,1.11550073763704,1.83958461477851,1.88235791194537
2.2331810744288,1.21723208927733,1.42252151236637,1.7624063342105
2.53848154236314,1.19703388865077,1.2086950256088,1.50497179621326
1.84502851155661,1.45297186383075,1.07311001818899,2.04463699919301
1.73743081669212,1.576084500877,1.99135401017438,1.42452792938812
1.8912360622201,1.25971234724173,0.978012559489842,2.81149556001578
1.8843535653861,1.65837263896966,1.38923171096781,2.6000017471803
1.9442337944436,0.895570954368122,1.30569852453104,1.51365556726846
1.95945250585343,1.1292537426249,1.32064861310366,1.8547523564994
1.38654533966449,1.05249879374532,0.944878811542924,1.92297896092653
1.56825281661624,1.13820725473519,1.23990049859221,3.20992803569248
1.38269255547811,1.52328965441622,1.26818495997149,1.32260577372345
1.62769581139247,1.14581573916889,1.52817967277856,1.87888133469557
1.80657815763181,0.771801392318988,1.69533312515887,1.37768308807739
1.62770826288135,0.895847496453625,1.03830856420134,2.46437086118481
1.94344347212193,1.33813732366452,1.10431107329231,1.4986802072526
1.93235453967196,1.51914871497123,1.65552830967346,2.3211218737319
1.50687034380404,1.22077051570769,1.48769363489452,2.13309378787086
1.34364928957791,1.67002231615312,1.12857166553335,2.31777169308916
1.23531209051723,1.02506467174239,1.17711145308826,1.53535861897504
1.32929430796987,1.25298756491135,1.20179866348663,1.58250052086481
1.40860617118307,0.890915979386632,1.38420407556524,1.53040289363136
1.87683477310623,1.08815371839992,1.57881419124734,1.30659466270696
1.48407736401108,0.94324515078696,1.12852189564704,1.2600837272974
1.32227984740677,0.931472464056221,1.07652445734977,1.09527527402503
1.25142082143225,1.47673222825091,2.16163935026277,1.60213418959993
1.52747087548683,1.15479315048949,1.11252045583592,1.55478587709468
1.28976514120554,1.45851512320258,1.71035536891541,1.87100363013709
1.32665554502295,1.28414925610342,1.66686262498171,1.98451500067526
1.70690441472937,1.24580784597081,1.67613390595652,1.74024300877641
2.17242196934803,1.15616363903199,1.84610188992581,1.63710283160145
1.46831343400562,1.3655052661968,1.32411947022025,1.92678126055209
1.07543062815375,1.37068941935251,1.44758458315203,1.65455389449005
1.23023620677936,1.27461617011054,2.14025364489765,2.23999637347326
1.21713658457797,1.02327383935511,2.28554287809769,1.91872390553213
1.65150488939582,1.4709238101915,3.22419960549119,1.66168359994969
1.21862167871868,1.11590213393712,1.79703998757833,1.36671274570604
1.60402027871528,1.83151031196379,1.69608757581647,1.84523669087742
1.57018533917192,1.54009315267715,1.66264891268083,1.96966844689566
1.27973785521974,1.46176564792401,1.1782535662354,2.17029512562756
1.33446304605695,1.2199909681973,1.41662337788272,1.93745278180054
1.57260713191558,1.94500342570615,1.50812057845722,2.09685787558745
1.37111968672621,1.43956548402271,1.67513877174877,1.70591935139192
1.82569898260744,1.30039736097022,1.32827175346012,1.90882082257188
1.78910979076429,1.17241796779798,1.11703470591131,2.01563500498006
2.05921714101104,1.17543711488427,1.07138009222533,1.4450829427054
2.15021167284781,1.24355841405964,1.11226934539826,1.37465108196074
2.02783616519275,1.00565370406337,1.16988617863153,1.6841402847225
1.68982225902349,1.22524459895698,1.35635915170761,1.91157936839767
1.4985412979036,1.49794426206885,1.21162820712569,1.53309283520199
2.00592036268123,1.22050785514279,1.21880273745439,1.58866957611643
1.17869554451751,2.01822639270482,1.48953847927279,1.51215284337646
1.18537079385773,1.4169367500696,1.53018005557197,1.58702591416934
1.12732327945628,1.39967469760536,1.49195713006209,1.71310511656782
1.24793151633631,1.23846929464223,1.53256512765348,2.15338121795937
1.17554764364493,1.30809964646003,1.4312375571311,1.57806770135056
1.33452152663387,1.27297493247566,1.14484219112497,2.10641589451302
2.97338988987235,1.17701694982757,1.0577987268114,1.17030418597692
1.41715542338749,0.976317226305185,1.50051677335439,2.14915570828944
1.4663042461252,0.863472032570955,1.14052669839125,1.72810897288327
1.85035804637348,1.03589757994892,1.42123298050184,1.41955347545767
2.15355926294268,1.11767726751948,1.36538239434197,2.16131335698942
1.51932215539914,1.5026046321619,1.47973734736288,1.73316471211062
2.7772565354358,1.15069575169849,1.75058611297103,1.87993462196438
2.29297366385355,1.31822930601779,1.65175947384177,2.34392731034759
1.78941010715895,1.63652794975067,1.24226917213555,1.60452393726225
1.53426459719814,1.32375034801669,2.59567827906673,2.34301233315715
1.46413511848277,1.79336547692528,1.23625777603121,1.74466847253576
1.51863644785263,1.84397037535155,1.6390947246492,2.09868799707214
1.56952547767731,1.49341812406254,1.31682467483375,2.00236875378296
2.10389466903757,1.0760272542721,1.84228177171031,1.73341789339396
1.33468220536413,1.24192259631802,1.60711373961802,1.64685542766658
1.04967689885697,1.43257279774571,1.36887754924857,1.43460108750432
1.15884786411499,1.21042869903686,1.96008122317336,1.29473119045881
1.62149611812065,1.58960695226774,1.5167035427519,1.48766850135047
1.26130646773102,1.21782155602685,1.50276923551249,1.57899051198528
1.35295879814166,1.39388780823874,1.19834657442961,1.58467322864942
1.06039992556482,1.010800573286,1.71190611187836,1.40869556014965
1.43828457187658,0.789956060677866,1.23802475960865,1.62175410675864
1.52501641683131,1.03169909150818,1.61737425731599,2.07605124348962
1.24735798389912,1.35364317007344,2.10549680427579,1.57909805976966
1.48415912829447,1.26736825604028,1.34883247799381,1.47910807328469
1.63081387039879,1.21658445731459,1.55829639398582,1.53673088818511
1.62354189279162,1.21874111278342,1.71864001224421,1.77805893306354
1.17868066621915,1.23672939061049,1.60294915907256,2.16523530785845
1.3093028102033,1.25081418596011,1.63138341432084,2.90425915321553
1.18840577861972,1.21154667525188,1.51460933854659,2.59859043703736
1.37133439076051,1.0887172037997,1.90091746066614,2.11429968679715
1.59675687822512,1.21718431620898,1.64883998527983,1.83230113072849
1.48445717386457,0.906379564178769,1.5490488395099,2.05165948270478
1.48876886116467,1.3457516877114,1.25216296073846,1.96160921066159
1.35223380747964,1.49938683486196,2.31512450395945,0.9851531180884
1.20865545308921,1.54482548542405,1.9325150700595,1.72951008768911
2.15018896950119,1.36638975578937,1.82908402225299,1.21740908945784
1.94000877587307,1.33262971388382,1.48872793808082,1.61586419300203
1.41638678279488,2.08743697686247,1.19690972092226,1.67974585155813
1.52507823646357,1.18036619550943,1.82404700174286,1.60807814840302
1.4775899210202,1.25444237029331,1.74135465244574,1.81905599120727
1.51155709009407,1.16801709923531,1.79156311175694,1.36328923196609
1.88740359361929,1.184703101071,1.27355067587159,1.19462970073273
1.3984514014569,1.18804340089598,1.38017994668084,1.3788837063451
1.23617894828701,1.04408611013101,1.54899912726147,1.55323618099466
1.74594874793346,1.42000424466028,1.39640374976068,1.72335774765278
1.51591563806772,1.54772284459847,1.46907771018905,1.75364813183629
1.17651871127441,1.03325086107786,1.24492722739273,1.53079401792114
1.67050516247715,0.817700685783946,1.47956395308792,2.20546195040121
1.21461638528151,1.07911864204174,1.66468748681707,1.83509567760468
1.41245008034553,1.0616031431721,1.76413206096498,1.40098058009783
1.82358130928245,1.60728198964339,1.16489193004591,1.67031499261502
1.99598858650489,1.6716280113968,0.851070814942913,1.84841680939399
1.55979734940577,1.30767373549879,1.22431511562268,1.59973261164134
1.39652691601665,1.16754779580592,1.31057113261092,1.44939223439656
1.30935369617089,1.27980284178497,1.91665593118363,1.82953284549287
1.31083308083603,1.19700149307931,1.39660877586233,2.7282297213513
1.15210969751871,1.18712905609488,1.20048403161777,2.61527929568985
1.12247376538872,0.975803760710579,1.44676633983181,1.88952238825538
1.11049993822873,1.05893263520345,1.27653267809709,2.03193221314955
1.60835850758098,1.06969414610507,1.07910731128718,3.16344733147654
1.60284294658671,1.19663811464301,1.23554334174651,3.16302991149982
1.94733354846464,1.59145385102911,1.75391110771663,2.95947947106999
1.86651219924833,1.58116077734646,1.73294071756006,2.94123677346042
1.68661538665298,1.77586920043987,1.83831211488855,3.10989430205565
1.87952154749783,1.51970457657598,1.1918715879531,1.40912860724328
1.58428409932801,1.31608902285697,1.53466164514559,2.36286692915408
1.28905254093569,1.4944202105531,1.52948259810709,1.49241493975314
1.21255974664423,1.42830629610977,1.28317959222248,1.61445974218134
1.9306013772811,1.87948417840569,1.55522004286775,2.48944882701456
1.54408944179051,1.5996597656474,1.91868070917586,1.80889215573461
2.20061656120276,1.45170643805847,1.40978044285528,2.10171609783436
1.18500589705574,1.40325051032535,1.70445987780953,1.69331214439345
1.51514235239457,1.31839008984627,2.06923855793545,1.84350243876647
2.04328512257672,1.65840535276451,1.7186114470511,2.07618147302066
1.6640962810005,1.42463419290888,1.33751959955286,1.29957220735283
1.53207917842065,1.53820136694787,2.10638362160184,2.53859339908341
1.69476007389761,1.66841918741207,1.60304346435003,2.16406024225578
2.27315526480649,1.22801306451172,1.28275286401181,1.69235882609843
1.29638572232937,1.78964995351291,1.09573589895785,1.55994689503446
1.37090906905575,1.48964998183995,2.05646016419345,1.7351978324815
1.30519957694928,1.57193330008266,1.89849805731677,1.89429836413515
1.28460295000171,1.52190123073645,1.70835031919819,1.35102746021788
1.21418370798723,1.48679408420801,2.25754544125038,1.61675290770353
1.66159596511479,1.54593140412376,1.67739877468689,1.70341550507858
2.17012769778123,1.88635310701213,2.08084444746482,2.40631914177516
1.61547098482984,1.37142607506439,2.02283739896169,1.51236033494667
1.54338392817024,1.1176703656691,1.97411203426198,1.94622335660284
1.25688697015996,1.17162781115294,2.46392305944945,1.75642119953029
1.89590142560256,1.14071577078515,1.47917911429025,1.54760593877477
2.62945942941766,1.43204949033232,1.61516512850186,1.61487691251355
2.18486316460059,1.42334068251568,1.50118460796662,1.46714964264072
2.1603602991671,1.46644610756697,1.33132078776089,2.0717416301032
2.15626111515994,1.50038819095447,1.36920396255547,1.88896266835101
2.47024043252097,1.56843034617159,1.68886481375615,1.35009262001733
1.96933239139135,1.43366524343064,2.1481581463604,1.40373828577005
1.7422815931976,2.31832379782634,1.21775843070473,1.16663465827203
2.75177587043679,1.42093163228987,1.77171557252768,1.73598386017757
3.13030954911702,1.38288864517628,1.43891992715981,1.76723039949358
1.48453882203487,1.3124276544304,1.17319264966479,1.48816619799081
1.46826460798819,1.46097685185535,1.32639837994881,1.56157373506963
1.92025823712998,1.49727421982781,2.60273283185897,1.64782695155559
1.32234765222407,1.29107303305003,2.24657675527644,1.43394849890402
2.02349344738448,0.999369455735563,1.79956249111992,2.26161314389666
1.57980567767861,1.11187010495388,2.05935504600291,1.0203322762046
1.7105894178084,1.5813983254097,1.39765201745168,1.85156879163786
2.03938814157876,1.16370725390985,1.36095614171959,1.92143479622806
1.73946901973182,1.68120539508136,1.2813233795374,1.84354706364523
1.59766179533805,1.74182158985885,1.0447217176625,1.83081014003615
1.98048989055119,1.8341767071606,1.23427407187995,2.11437804426578
1.54338776345393,1.86975783113235,1.3742037147837,1.99150674948007
1.61832274157099,1.64730598486774,1.45508911237843,2.08923558318479
2.05761150062787,0.927709582244884,1.6203275050502,1.46381426404876
1.55911435373762,1.05852045636591,1.60028029685796,1.49268372339843
1.82426580388895,1.15925243367897,1.56483985780967,1.29395550507187
1.98757344253133,1.15148097069505,1.45302763828632,1.68032957756787
1.56689870589525,1.17488989692465,1.10452085090487,1.94409227261577
1.77347481332224,1.38742392724822,1.01291449159358,2.18100260844712
1.5526278741426,1.03432810160546,1.35160162110457,2.0138516225509
1.63816514960258,1.35252041479104,1.69100188602745,2.00374335528572
1.91832057968522,1.24291541570794,1.53733908577288,2.21226358575051
1.5051846215431,1.35864577736512,0.964899400622375,2.64159155948725
1.43613874368292,1.35957326767607,1.19342739231284,1.59805593970059
1.39125282766661,1.53784263301038,1.93681743455683,1.46547499677987
1.262896267318,1.09670154377203,1.05926785578925,2.20208919537612
1.43366709484023,1.15797284919316,2.10748387621625,1.52531574739392
1.48552546553768,1.1441590287718,1.37402243578084,1.65506022172946
1.34836592625269,1.41574811078553,1.82978755826419,1.3264571679388
2.22349297889938,1.41418064146262,1.42627681446822,2.41154638093707
2.20853646956567,1.53754338087526,1.46313908314073,2.44113752791306
2.33080248043925,1.30411618655267,1.861481422445,1.46104111419911
2.30310714889183,1.47701811707523,1.14572492924594,1.84380916351162
2.24863389915035,1.29172948392273,1.26698671303726,2.12971894174974
1.83427395831469,1.48462572552652,1.75257292364109,2.11333694916641
1.28368445456065,1.45077639225488,1.07257804929681,2.67170890619814
1.38123910324187,1.31304335430064,1.28908213208968,2.41632568542265
1.29000838540715,1.92881855652723,1.10382636725527,1.70865265718607
1.73428298677097,1.85236346817992,1.05217076449586,1.57235988876567
1.65427939479868,2.35730987193911,1.09369359936278,1.41692298129286
1.13228834123528,1.19337233336241,1.69731388631538,2.56609219006083
1.07726821705613,1.3776587850318,1.04262432894596,2.86333596670089
1.74463383446346,1.64978108742615,1.27923947962581,2.17990682543158
1.23874655484089,1.26837663851858,1.47605021617715,2.06385995181559
1.74575591736588,1.86968491156159,1.48464445590353,1.90818177306966
1.78152862847792,1.80363223788179,1.5207841118797,1.58336893619209
1.82571015090657,1.41719950938513,0.987130687677506,1.9773477768163
2.25476589416492,1.66167154097555,1.59031930745702,2.46111913537037
1.41927234384417,1.44549116078761,1.00419477468174,1.64431357351255
1.3272122488548,2.55290620743727,1.57878590769743,1.45956089290013
1.41606549813289,1.94333590037669,1.47806069718166,1.72992290257774
1.91661759424581,1.56043637868078,1.24246327576958,1.48042204559593
1.44704094001171,1.56507601111072,1.27287915973688,1.43255054724839
2.13534121941452,2.22865323364591,1.34999164759863,1.58828630535794
2.02696339960684,1.80956194284565,1.49264959324423,1.48098779961909
1.68696787269262,1.98129225774886,1.82449941427357,1.52369472899404
1.66050813957374,1.85299295110736,1.51133436618356,3.1944625278791
2.47289445777898,1.50222366919051,1.96113676696724,1.48089658612708
2.02678572813062,1.90099258249428,1.98290610878111,1.99896138662236
2.24511248276032,1.60839638901087,1.25265579346991,1.48003731599263
3.40449059005649,1.52533091469371,1.25773411261962,2.3246496871693
3.13413055274206,1.39868185760236,1.08957280886532,1.82799127772719
2.60455622486124,1.58682181662865,1.55622547961655,1.93941532853733
1.42911786099,1.23241081739689,1.68964973928247,2.11653336916938
1.45094645771294,1.01680318644177,1.52459690874728,1.72326872508951
1.50051249052538,1.28221378417508,1.43124521826112,1.36278765234318
2.04072882934567,1.00990420973531,1.09355205710708,1.5711312460594
1.64882208928899,1.06368020332733,2.05972248590739,1.13281012760117
2.1226779148513,1.08163503417528,1.60830175012077,1.44649959771128
1.73644106489713,1.18114072991702,1.65949963925961,1.14213946019854
1.87847389113601,1.26023500799702,1.37773918736817,1.59094294309511
1.18362264295239,1.12897152567695,1.526891675623,1.59220553462775
1.86039732037147,1.29961482962171,1.57393182024764,1.65025662350748
2.03064625171002,1.64399460886152,1.44746269705286,1.57330816846173
1.88299248616698,1.53294057773923,1.63475547038649,2.00506665384592
1.50959352468141,1.91277905708621,1.45943818001371,2.05385914664181
1.34116108794369,1.05308716424494,1.77705783731359,1.50912271240562
1.72363419864832,1.06498373855471,1.86981654478599,1.80982039276627
2.11885987082623,1.22678652417496,1.18676470490363,2.64878468472084
1.84878412248807,1.30601031659373,3.04423401380446,1.61732864629845
1.63961611742649,1.41389391218346,1.54504541509381,1.29708676696058
1.755204442144,1.469114470503,1.15046835107988,1.3570488226214
1.42468844985183,1.57617046347353,1.8636806936734,1.94285440962075
2.18452863462204,1.24334235586166,1.27606503449506,1.40104518140483
2.79581779069115,1.11842169996472,1.44944884531129,1.41888085075525
3.25029605057945,1.40215667623092,1.49343771708754,1.31603018439478
1.43323784973172,1.0091088943664,2.18833406217614,2.01057246760938
1.88999056356764,1.40762876712965,1.47842310535187,1.40961472651981
1.88296370170202,1.15092546067836,1.32871755248806,1.40356294857853
1.92117042572489,1.59076579588346,1.10809498386317,1.8944562005901
1.38468422379082,1.63216682194287,1.65072700532155,1.70192711509011
2.16470809801578,1.55200912804098,2.09293101882314,1.28352544498189
1.99189818051437,1.53025863083603,1.72234032502543,1.16003197408082
1.57556626776026,1.61982336459127,2.40277075668832,1.78136535481022
1.47759492086829,1.6625746808518,2.8591994175509,1.85252293726287
1.69457069277421,1.32984005633206,1.63200888900997,3.01306259253171
1.6708501631404,1.71049552543339,1.2831435764598,2.11615316116162
1.88050373832973,1.66302337618051,1.37023367191986,2.18474947450973
1.8375463967232,1.60570050056781,1.14028246085159,2.12926179223069
1.39136894187551,1.38918519007808,2.25023387609664,2.07963768096862
1.67453888634977,1.32520933752579,1.62540864823201,1.81763100104813
1.22784211305706,0.956247955051989,1.84276042428202,2.9288490643998
1.4339430255307,0.90707206777767,1.82977823649633,2.32195311214361
1.45390141075639,0.940517134368574,1.888689665273,2.17953580059132
1.96895575206513,1.20942655920685,1.48850957328464,1.43175722259194
1.39116501304698,1.26533084470653,1.74454978137971,2.58403801987987
2.18685978009486,1.02081420289215,1.40247325706551,1.1755016324745
1.52054119917551,0.937420893576985,1.50435526250119,1.69277206902272
2.06340722829238,0.8772254545281,1.09379358731699,1.77884985345145
2.3884184328086,1.02493072938808,1.17492415031388,1.47417579651142
2.24344197958799,1.03785513218235,1.39165679598488,1.66581106150121
2.042060194062,1.16371865984237,2.54180192876966,1.77467597812215
1.69654839383009,1.05266301296829,1.50089200129622,1.45428689061323
1.50005749417584,1.02329688731997,1.45875099552809,1.77269232959437
1.71353781517465,0.941962885283049,1.63561595061452,1.31356502286308
1.37546703882795,1.80926802499532,1.53696492604067,1.16249258425881
1.6021378800643,1.26398387870656,1.55232687061706,1.33733979959735
2.13220205508659,1.49455824673738,1.15069501629722,1.44486486576114
2.68361582530808,1.25360425226649,1.41272903039093,1.55396628820399
2.39616885009436,1.31988166193752,1.42706832660046,1.56178876040141
1.59363380179364,1.11326554212615,1.61942098740978,1.08834695985084
1.47225345408227,1.16312945080761,1.26414984045337,1.58633049121431
1.71306314520991,1.051199142232,1.32218442112957,1.83825266928492
1.63214687776176,0.984853766737648,1.35597893277531,1.62511037250689
1.59073391716969,1.358406707529,1.39635085487055,1.58457165952293
1.76866056146588,0.920233738116467,1.44201745884204,1.72020885222032
1.67692196025915,1.39885178150466,1.27861925210068,1.47459108603325
2.08455732628255,0.887072014438562,1.35385762285081,2.10867084238353
1.36779099633825,0.897239219708097,1.71782152262342,1.72581150612856
1.71457294684612,1.11376683009929,1.79034015780787,1.44069319473598
2.12502371788807,2.29597925620096,1.2590964500281,1.65423126472456
1.78548498555534,2.14428503952013,1.43956341118282,1.34678351631481
1.98983578748243,2.17486954304574,1.54662194828801,1.50570995440443
1.66742507234434,1.69446339039599,1.34967899066018,1.54028627864103
1.68033026324147,1.72049406235468,1.71796263771153,1.2088638478442
1.25748799117086,1.40032833763629,2.19476669055531,1.22274325631735
1.54212518482522,1.21460116359822,1.52353611786896,1.34640430579783
1.26346774466513,1.29039347774389,1.47270895493409,1.18602811323267
1.41064119658331,1.21965520546597,1.68244692597071,1.0639268136103
1.79489054426223,1.04465090246294,1.51234297397435,1.60419238232699
1.58936661594344,1.56469146541255,1.64643870578034,1.80048817180322
1.28326710757863,1.42833872957772,1.74877896396502,1.63215099204906
1.42368913248119,1.35322580384676,1.31417858953509,1.52942735846508
1.42111767009578,1.65838333413942,1.18693150542641,2.00570951120825
1.22790750829345,1.18961958973424,1.41818873340064,1.26112508498611
1.64291569055622,1.15037110015824,1.3628603225485,1.65364148777021
1.95490520194206,0.933224897366201,1.07197320228823,1.38921139424845
1.3999291027853,1.69408308844442,1.05300658537157,1.81723680478246
2.12803966446494,1.5037288619472,1.22296989719979,1.86303605380439
2.01476010784534,1.49103871624339,1.01979413226845,1.38860773775048
1.81109510792679,1.76209090544956,1.47373558523285,1.65177159291429
1.82196512449349,1.76149100501724,1.29837229764149,1.48256530556741
1.85549329407036,2.078684960385,1.21221566164838,1.43913942693711
1.71119240466275,1.51891380543459,1.31858668137399,1.81703801458861
1.33173690694084,1.62413713248092,1.39568066483951,1.66949270086754
1.9461343992306,1.29437649923681,0.869669833826045,1.53428250846013
1.82980439495709,1.19024313244601,1.49792452432307,2.04134171831714
1.27745902795184,1.40400446393219,1.12039737113995,1.3559607903689
1.43249999850845,1.12220632568857,1.49687166548258,1.82821695025834
1.56431074376522,0.922139370058215,1.43387488575257,1.62555592567698
1.35557514088086,1.09316183215092,1.38447606594802,1.48587278958575
1.78649080148689,0.939070694979541,1.46580120469836,1.72630674894624
1.59126653516668,1.33758878012863,1.00132181740145,1.55343612121805
1.95559780216254,1.43337010575715,1.6562902755423,1.55931472939512
1.08582871657615,1.62056559966847,1.04559106098521,2.52468694145794
1.39294238757618,1.3397929362714,1.32211168311943,2.80478692749744
1.56501592004672,1.37685547374562,1.22576651088336,1.78925360445967
1.87097627790249,1.39486821049911,1.44912517243331,1.9605055932964
1.12882044692149,0.878712663791018,1.38491444289274,2.34826673198176
1.51379445143074,1.20149678310322,1.62887925499648,1.28657058539856
1.32951194668153,1.28906992426624,0.976825050292293,1.9345319396729
1.66877420774815,1.17548499413567,1.76312924569955,1.3573378029427
1.83137406991155,1.20940961255885,1.46589300130119,1.23777449247882
1.73425404061934,1.5713585742384,1.35621702882466,1.14398825999681
2.43836767148921,1.36975312008554,1.36242624817938,1.12468574284385
1.36732606008962,1.43722089484899,1.20416944071123,2.27331078918171
1.10266039303021,1.42914187856505,1.41836313279366,2.31169776900734
1.31055212721899,1.62923026755611,1.28568431959929,3.57632533982323
1.29017275525254,1.18258697738436,1.17529873245851,1.51224505258677
1.32372650180685,1.20652842793738,1.07890913016238,2.10549366866976
1.09610879674008,1.61904041353113,1.17300064680073,2.04877581257622
2.07257428365651,1.64659964820432,1.43183507226945,1.3886112451999
1.84495478299241,1.60344257273888,2.21684942377921,1.93225144774992
1.478870719309,1.60850068832859,1.65678808261764,1.75582312257475
1.42152592953272,1.5253047319331,1.73906489685448,1.90979317163512
1.41758497342297,1.08152961450615,1.52391722989928,2.55240332885604
1.51713730857439,1.24173504753376,1.79698582768588,1.81821930357435
1.14791406159777,1.53823679517834,2.01897036801976,2.04066377197964
1.48504589994018,1.25564338569976,1.33045083664574,2.55737086674525
1.79546015555188,1.52407367370978,1.28876176985013,1.89421999188843
1.75302387912408,1.14300268006762,1.6334595248105,2.05138501196244
1.28982644208626,1.37008255917591,1.57909484051465,1.25777309774729
2.08224216367771,1.41095144365199,1.89425726417196,1.55161223207379
1.79065995805388,1.34008991307081,1.65999020690928,2.32138398616662
1.80177919721021,1.28527885768857,2.10146773534691,1.83170370736845
2.0087771549948,1.81419769006368,1.04116920856297,1.62614303364473
1.44309265008927,1.57698520250468,2.40813007112705,2.18416581490871
1.57047199001553,1.57005316418818,1.27421278425169,1.2990335594813
1.89950728752555,1.48216854318162,1.50217296890538,1.99098041269193
1.81406444256951,1.48903532537483,1.57279675974089,1.96581983150426
1.65807221957324,1.37849556754731,1.24024520918814,2.28039004187898
1.39150181895922,1.10326748245409,1.55979764476001,1.24625704883627
2.52047345544234,1.36873599807637,1.3544448933158,3.08606964512391
1.34753218468495,1.22850195140065,1.63864540475542,1.87527756514015
1.39140396397413,1.08264187595215,1.4705199579466,2.399063583942
1.9143141772586,1.42381679106067,1.59775747598994,1.45933568798732
1.69207672337052,0.989888223840511,1.72113870334894,1.46001727536011
1.64343428695085,1.26223006429179,1.51314578686211,2.19530115492867
1.92982778011543,1.45650129380753,1.53407109389848,2.47879872152803
1.70474476288181,1.29525457751227,1.11557346484831,1.72772834560281
1.87527163910086,1.20563485120174,1.80374136252583,2.25355326817997
2.13231098332567,1.55249462310212,1.51039545994352,2.50355184140898
1.58949982151792,1.28390405189299,1.06238934028497,1.74940819927836
1.88737331952191,1.29634827365276,2.13768668318544,2.05255150393401
1.50699683715212,1.935578219842,2.23732258076366,2.07055159717403
1.5942166204191,1.45058829994649,1.72875037322024,1.97774670001308
1.52188711657556,1.23591938442946,2.22101171339043,1.69359690542216
1.66771373085701,1.20885033521867,1.40034437611237,1.77031131933505
1.75007326193859,1.08594027072481,1.60780703370356,1.82381239797068
1.43859104675901,1.1609856803397,1.44851676488569,1.54918875566025
1.62583085784625,1.39312900416462,1.26150284782322,1.52401256671537
2.17002539545739,1.40509848721792,1.13981926411904,1.51856016189457
1.27826956156061,1.32238700487725,1.45238801263029,1.30710644161187
1.75952065276985,1.25330280943412,1.82036243641159,1.22754536385751
2.09021438947297,1.30868582242382,1.41302756792609,1.34356819388679
1.72738954675391,1.16774132974705,2.28412418382096,1.74276938009429
1.32274615614993,1.31509609050171,1.12903542163333,1.91422707673297
1.84384547546092,1.24208952195148,1.55338709605461,1.70357979829695
1.48074834821084,1.41742482917295,1.81337523058256,1.38249833919287
1.70590547818179,1.40724013501226,1.46017086003934,1.68422038565736
1.5967090048416,1.29699061499046,1.81314339273301,1.68343766610096
1.52362695768308,1.45228326246388,1.45054181306926,1.35677865537136
2.3581143164292,1.15778388119694,1.8342295319008,1.74285585800722
1.48104198029622,1.1777305003047,1.62010647226535,1.66941451309934
1.56105741088011,1.13261303024551,1.29737206813746,2.05960658453118
2.06403436588795,1.1668305053732,1.28745189735817,3.02710649516055
2.11690689046755,1.16909089356622,1.77976763535943,2.37396349007555
1.60266470341597,0.802566254622277,1.105551557534,2.05173092633332
1.60709346025549,0.939098583160739,1.46122884687405,2.52561796183778
2.08880366416484,1.13038841907457,1.80219783937933,1.75063820390609
1.93738143176181,1.22179291938115,1.99782099539317,1.71757559424578
0.945334671805801,1.37209846990972,1.39078990148598,1.64287527299768
0.976947197045579,1.97156779793501,1.32066317025256,2.55659420556895
2.04883179702723,1.16308478723715,1.41667556287511,1.98665253379112
1.16474282081935,1.27230732633894,1.30878871554095,1.72214047655814
1.32817074678382,1.52858112387955,1.16079507802404,1.92513283523341
1.43103923949829,1.87097471219836,1.14939843070038,2.0495548523375
1.51235228726459,1.6270513154289,1.121624400378,2.19668824481136
1.85438292748777,1.76098087384004,1.65136664692779,1.54727555124582
1.82921887855883,1.41691977013709,1.48442050313588,2.36540970052751
1.95862694495407,1.72812442321382,1.52779997119838,2.27143390761252
1.28784901707448,1.12059711998831,2.01507746794478,2.01571507776965
1.06217473771202,1.24880226986267,1.54531692324426,2.12573997355069
1.7534658588192,1.50574201883055,1.73399119279309,2.04836917418043
1.70559099180295,1.37155854101686,1.72372401881404,2.17701288084814
1.908750776312,1.46567150112543,1.59017885255374,2.1104972718568
1.93352192549848,1.93288282716655,1.50760959834194,2.10593327476893
1.35574260054091,2.10298692142071,1.47629649642976,2.20682261385622
1.67756645869804,1.46351693693464,1.85735213067522,1.79084903072169
1.6355535629464,1.35588829284498,1.99314640563543,1.73076800897372
1.64372814971579,1.304845052714,1.38135136690996,1.8901066496948
2.12795333916954,1.92020512247712,1.41811245859403,1.98076819040229
1.87468587415114,1.26709758643288,1.35499029019125,2.18921625396085
2.14836766706128,1.33548874935901,1.65099417441705,1.60637346258043
2.407624596201,1.5965052324354,1.47581263013796,1.01352694148033
1.79674157690658,1.68586757620043,1.50859040892523,1.3787379975673
2.56602669584778,1.47223740006085,1.87203539440822,1.25544343670187
1.79999634481169,1.57702634965869,1.39145537510991,1.7283148625987
2.35328521468619,1.66589363517403,1.5811864798845,1.54067313535657
1.60937319748044,1.00071733688842,1.55037403344361,1.25086073686754
1.8261159802709,1.75493290292358,1.47744518749576,1.82130056994527
1.69104909574243,1.50366278670587,1.34485552415774,1.96795923522064
1.79182893714387,1.54586812820941,1.62886589493254,1.91116266446864
1.77511023106688,1.43270729583315,0.93268375533205,2.139483939548
1.93455520971035,1.30775368329972,2.07508648441978,2.26209106068134
2.66366442325467,1.93496915505731,1.27997865529656,2.05481607447741
1.1320286596703,0.946956937766027,1.81982377843336,2.36387401659296
