"volunteer_effect_out[1]","volunteer_effect_out[2]","volunteer_effect_out[3]","volunteer_effect_out[4]","volunteer_effect_out[5]","volunteer_effect_out[6]","volunteer_effect_out[7]","volunteer_effect_out[8]","volunteer_effect_out[9]","volunteer_effect_out[10]"
1.44965828152979,0.936692520631529,1.12762843721474,1.18332476119212,0.816496450083542,1.09616060298376,0.422451068379503,0.729107062500829,0.715653695954669,0.731664602096578
1.45449697015621,0.968837284357082,1.22239063514158,1.33267819852284,0.88927920534805,1.5219033780659,0.399361115260301,0.82685813567962,0.703522245534151,0.619444570798612
1.67616940373327,1.02885917328856,1.330057385658,1.46209503044163,0.888777859583996,1.38245967536629,0.427279400754755,0.962468156458525,0.806061990868919,0.673372691313203
1.76597240266087,1.21613640002052,1.60283895709553,1.61820698216024,1.26424674822857,2.16874392714214,0.540030331211145,1.20086721469482,1.04180990213265,0.841200603512857
1.73386641870419,1.20664417877924,1.52679505237499,1.68578269452247,1.21154558404736,1.57013886300746,0.456912383610297,1.07751961749958,0.772709130341606,0.843422258960189
1.69608778766906,1.03434696357439,1.38150166747667,1.56536555955951,1.1917967992572,1.54077932408618,0.483354860764784,1.07629809219645,1.03482004642229,0.852757955575422
1.72804564557428,1.06276180914066,1.39477785526544,1.51972425282613,1.07245522616792,1.57600169011464,0.500010943230741,1.18767084601519,0.894795244442019,0.788399868816057
1.69530819659394,1.24871991371219,1.53260967880096,1.71213656481849,1.17839743473734,1.53247125495052,0.632758084883039,1.24214619628291,0.974649685477979,0.871381645437582
1.73562908617958,1.1125329307998,1.45658664626473,1.70943313924878,1.15305543435931,1.72631772600406,0.443302834049863,1.08756582580757,0.910997550418038,0.877589541136345
1.80819777420993,1.18739885986569,1.70052720460084,1.45360812137913,1.35559677765515,1.61047709517944,0.4789486441801,1.15676472506032,1.11739635405745,0.918238035422284
1.70002246185105,0.989308117793117,1.4424749005636,1.40983766333843,1.04683767395765,1.44133888870527,0.466327041681698,1.08366296767223,0.756108723663044,0.702722946632236
1.80923340549273,1.08216739330107,1.36049751964249,1.53714843103656,1.02664702252006,1.56853715301545,0.475388213492192,0.962571791908847,0.825020243624687,0.80783724764357
2.03840586265004,1.10090873234289,1.59412249660912,1.57759000909224,1.26846960554707,1.79197830708948,0.445325534902313,1.19618944985666,0.843635706204099,0.743380153490454
1.55743700897023,1.04121782068009,1.30906760468149,1.44351951920166,1.03291808520759,1.5522719416453,0.559974462108872,1.04489173301703,0.938835518585421,0.867498662692412
1.70741198651058,1.04668165222358,1.34654331963769,1.28974746713064,0.986706697621597,1.41582120386289,0.364044198542763,0.798683814641913,0.658296741689598,0.710131875230793
1.71394532925024,1.12756318127171,1.2928486299295,1.41542072864678,0.950179317907263,1.33418333061403,0.449012396177057,0.90730513643067,0.708526166490974,0.675755035898511
1.71039460666283,1.08155054486991,1.29033039280865,1.31426607019788,0.943882022088922,1.4190565210076,0.424385853603251,1.04571776737122,0.773409577804878,0.786615210483229
1.65365447707217,1.08752657799202,1.28480799518374,1.40246984381096,1.09310356747255,1.47360381721657,0.467321621697538,0.987877128059644,0.898330541047816,0.735623389560012
1.96831432931847,1.26375083938162,1.64341675383995,1.72416393756916,1.1848382239892,1.99716637142272,0.564614901522131,1.19133559908744,0.946203125145554,0.830580592594027
2.01416407185007,1.34148600134339,1.59243074222196,1.69700782496694,1.27941665278762,1.93103931692414,0.564789375708431,1.22594388872916,0.891362157270881,0.916060341431652
1.6936205029711,0.998159458547672,1.45314420353658,1.41132120302969,1.19480084866027,1.65313481606807,0.491853016267428,1.25581539851226,0.930869015171543,0.93644179624811
2.03426596497837,1.23175191908823,1.62808429087684,1.65652455180994,1.14668122924006,1.79974360430574,0.609428948073058,1.04419861880176,1.04032896463169,0.86729467926736
2.36266722427871,1.37327101806855,1.85248784239288,1.85754980686282,1.39408871826145,2.17383869683023,0.51228249090242,1.5125657423365,1.07423945920586,0.997035794865289
1.83879891764378,1.02322764563135,1.32652110868581,1.43843567996245,1.22945860008462,1.622312090828,0.440555321195118,1.11958932680975,0.830989826937765,0.709400821292766
1.36946154673764,1.06160801232814,1.27442437234234,1.28001920346112,0.971242957530882,1.31847350058893,0.444424062979746,1.0220379556714,0.808884821426619,0.65977924472585
1.24428427304534,0.925404423805176,1.17980222554884,1.38740938451005,1.01332844824379,1.40962848677144,0.428323760922063,0.871460059790599,0.746026400998296,0.664744803228603
1.28426000351683,0.750475376320435,1.09347079966425,1.28023388177323,0.95306263716665,1.48368064410465,0.367894601189628,0.856207217743432,0.767372143656113,0.666909637644437
1.15082961541456,0.838395086923698,1.13743922342466,1.34999421422094,1.01244219244877,1.48399795289869,0.364747837652957,0.864045515745107,0.733389551773217,0.648494763084186
1.26003068769945,0.872971551131947,1.04763013233925,1.32821902738213,0.993147747389628,1.28534386962577,0.369014216688493,0.825262555630314,0.764628028428774,0.628131280644125
2.03447303097884,1.16305820388717,1.45702319270172,1.53798984052146,1.1926225628168,1.89442689712662,0.521551616944757,1.04329724506296,0.780174295454723,0.862914751253395
1.44730424694773,0.979252498242359,1.32374460517964,1.32298574322108,1.10720062090637,1.75974737297562,0.467802156099506,0.985537568697322,0.796645167831792,0.720775265773166
1.7115408114699,1.06654971030785,1.29463670742683,1.49406249901198,0.969453894947664,1.34007051688594,0.465001508819406,1.07884050335061,0.773059228539435,0.836790479810222
1.89311683175122,1.11000761639754,1.64494333906379,1.90433903762556,1.33843922381254,1.98116925694643,0.584789235318671,0.991147588583294,1.10938215470576,0.827038012790818
1.84733260808644,1.19573088320673,1.62717853653876,1.45999906809894,1.18128087467386,1.94820895319748,0.482301905940768,1.39521234651629,0.98064791278675,0.965789376147684
