"sigma_beta[1]","sigma_beta[2]","sigma_beta[3]","sigma_beta[4]"
1.53632859248917,1.65138047907376,2.65934348771492,1.17655583891623
1.39814953462852,1.58452841828592,3.64360386343292,1.14561862219295
1.24993187722662,1.58399366348122,2.33183418442186,0.907250612685137
1.21075171448264,1.5723625676254,2.67904698129183,0.975959483144956
0.998513430886821,1.62333894450638,3.22852196599259,1.6094884410521
1.84108211172996,1.81608716140003,2.02561663203595,1.15087885720254
1.39901947963692,1.52226124951458,3.32767491365645,0.89026800738361
1.07269001031296,1.7542771105535,1.81621838036067,0.501698438663528
1.04024617982272,1.67743321435294,1.9147130031974,0.472600285999715
1.04904786833688,2.23257741681862,2.53030399987017,0.518843333571111
1.03049099719009,1.89069497951865,3.46084829966336,0.534695734858358
0.990561734486591,2.27862407940279,2.95086275593834,0.904104948005977
1.08118456340333,2.6864004313107,2.82404944194211,0.69302984076745
0.996692664291808,2.35541718569463,2.11238899190937,1.15953548981995
1.13460984750554,1.93671437088122,2.69125706637201,1.57213181982673
1.28347843566484,1.64535846313011,2.43948268432733,1.10901069601704
1.14580822938369,1.59253214288155,3.60549409809596,0.974176414226765
1.57691398980359,1.6187516885483,2.15503678428221,1.09123723179688
1.34050883549313,1.34248324655079,2.33111757484426,1.12181775065199
1.58066209192633,1.74185320281528,2.21537921767802,0.931663687097528
1.82329870559508,2.02408799032053,1.81562421307779,0.929926902638948
2.45138801290746,1.97260825066426,2.20260968211853,0.719952128614683
1.90507994832965,1.73265307248259,2.21935691271525,0.792854588051321
1.55904738657915,1.84293684666793,2.3102326830603,1.47220985149164
1.47956889476383,1.47952266903299,4.61712918646859,1.52103578560347
1.35221400227657,1.60477568609497,1.99377327540531,1.04631090526332
1.13481172164749,2.1908326071033,2.4898317172009,2.69745625022009
1.39429619416148,1.24223351118644,2.58864973461352,1.00942650468746
1.34859878500074,1.08268070065208,2.97839572387699,1.15064314444867
1.231804596276,1.33672334781277,2.99876995306312,1.30401668938649
1.23232098333287,1.55756666636575,1.91626522862121,1.06434814304145
1.209883088315,1.56111192176639,2.67870206129778,1.17276410592343
1.04389867574629,1.50029546108261,2.36708895478304,1.55444697055648
1.29362511914456,1.5944345591008,2.46202250740521,1.28025486422428
1.09354289981611,1.7292324741579,2.07759388871944,1.25240827052233
1.06860071443206,1.98820987742507,2.64089330519662,1.2281620888824
0.993532178814599,1.9470058792677,1.89503950872664,1.3864814517477
0.960804743796058,1.70930782404267,2.07083139955428,1.46993198984171
0.846306795043202,1.82658081969011,1.98106195501883,1.56818897085812
1.11704033522875,2.01721511125431,3.18346808327837,1.11709393259214
1.33982676166291,1.66708738743105,1.44408708028262,1.08463977750667
1.06620196665532,1.61685425489109,1.42197113815144,1.18137362865377
0.863184169939186,1.59806805240561,1.4635929720059,1.24093780741164
1.40553484695836,1.4724850039077,3.51758579468437,1.75127975948978
1.70283349155368,1.59918321404406,3.52757811824337,0.85222462699415
1.33838344357882,2.05523721742148,5.63584900230973,1.03761871834979
1.15754117891391,1.72667996206741,5.89208649841578,1.09229761036439
1.47387982412281,1.45107581162777,3.44863578728685,1.93613089343447
1.11218865631251,1.61305113589415,3.40601741136961,1.15980723340576
1.33528657989566,1.91865853238479,4.54238769823834,1.76963698325573
1.29892364746754,1.5477658350589,3.53298821554414,1.48676705849811
1.39923417617165,1.996414883596,3.6665442929109,1.20925574980068
1.37866463797143,2.53670699530223,3.30451282150018,1.05496338154786
1.39039357818184,2.44199419006404,2.01590210647418,1.21649558387689
1.49182632362831,1.66889596853857,1.45939690981575,1.81575324687116
1.79619296561118,1.65133860431988,3.08764225512221,1.43359183525548
1.35069496108006,1.27115483349202,3.06053184317408,1.49309257746541
1.36790949804221,1.26104311239038,3.06683834967006,1.40708891009571
1.31146423630127,1.4443551887076,1.81471830520323,2.03758863057039
1.26529352737014,1.66413799021131,2.58220434177655,1.16181845583257
1.51709534031856,1.17340090455161,3.12658055697965,1.21255619496302
1.14438668098432,1.65065496701736,2.80265292529281,1.27366086207257
1.09861013301638,2.25307356535496,2.00642594093248,2.67650747687234
1.2631621624062,1.70821896323439,2.53436848072973,1.17714708432464
1.33879428841103,2.11394304665734,1.95165988712549,1.22089585952465
1.16803852222413,1.88500619617596,1.97763547069709,0.946463716190004
1.42377117160113,1.43783496515176,2.51219428504488,1.13187739277416
1.6111194513637,1.22131731729265,2.09375976569746,0.504557047253669
1.38419237924285,1.31568260732727,2.57110166475893,0.971550291682204
1.41581897258927,1.33936753606962,2.17349705733455,0.87254689850368
0.870088310779456,1.41432851840058,3.22534518789636,1.02671251979755
1.02414496342377,1.48868756573998,1.83422153904239,0.643932976201602
1.19117758516126,1.5139030431966,2.3873715886238,0.946564736565823
1.38232553225682,1.6652644990607,2.75158547448454,0.868813924857165
0.98835433308302,1.6848430242519,1.87725055399606,1.04890763663448
0.933973656241719,1.87068185232381,1.85404365254411,0.897193937892857
1.07360327919767,1.67555080233218,2.81988496364338,1.64174735607662
0.946456936441714,1.5486218323629,1.85552476371018,2.02770439198573
0.789695146505406,1.36052768015204,1.67222402855606,2.61651978059586
1.21351439014952,1.38992212087591,1.86028817836646,0.606580488268958
1.20188911248864,1.7383844628836,2.03497419678191,1.04646351810649
1.21915640031277,1.58078749151036,2.24367444559766,1.12054389994198
1.55763413838582,1.77497190953596,2.51975732452708,0.97559978727028
1.98875920587115,2.12071835091291,2.88982128845862,0.919811754094642
1.09853326799251,1.99060386283844,2.10054670101605,1.1204732580626
1.37213945490407,2.27729102102895,2.34323873018869,0.991905472600635
1.75079377107745,1.87383245660469,2.47296334925635,1.22177963558885
1.82260054387443,2.16184930834407,2.38015343656196,1.02866642696716
1.20715849943806,2.06596855016937,2.35045841404268,0.44065409074155
1.47141408962872,1.60735137670584,3.04198808361868,1.72075944312669
1.08071918123036,1.34648386956571,2.0192719816727,1.2020818769284
1.47025007901481,1.50376360046623,2.58048045929218,1.01599626879995
1.73148201607878,1.52498996804939,2.78732509569354,1.05554309976065
1.17469938367661,1.39735711308058,2.1421856237645,1.22693663882934
1.42501681838033,1.17649234013205,2.2982158389412,1.38278671376386
1.1991110748876,1.14641435562034,2.19986426698031,1.45761842492902
1.35443976257874,1.22255971305129,1.81799110874408,1.05602691358094
1.30072272449582,1.70623675052584,1.6199627228458,1.43690840349775
1.17823156213533,1.79573333779336,1.35007427961866,2.04808324719633
1.1830848789396,1.50652915865641,1.73758169634662,2.08275586890929
1.62991753292706,1.36375255414634,1.94922943168859,1.01004959577123
1.00967090057856,2.04462043066236,2.79896916126936,0.95166569173076
1.04410524692152,1.60268205471339,2.01933899813086,1.49697078168301
1.15815134764458,1.65125338745557,1.99633512776794,1.51954843038045
1.23625983712533,1.33423852331816,2.47671465673641,1.86145552036337
