"","beta_out[1]","beta_out[2]","beta_out[3]","beta_out[4]"
"58",0.641773143416039,0.494791284260257,0.125935954364254,0.284017455380654
"59",0.564377936990874,0.522109915806898,0.223677165205795,0.275855036845876
"60",0.651396405063857,0.519427552375734,0.209295724806039,0.19022452026273
"61",0.768669262440749,0.618297497812951,0.186978528832971,0.301885836492256
"62",0.707649480770443,0.504386757630812,0.126103776533935,0.317865201818767
"63",0.54532742595291,0.565980349559729,0.138528585132277,0.170500764576324
"64",0.795761274232165,0.501731724203732,0.180235409751056,0.311736604667632
"65",0.766404310754105,0.583792801367143,0.215978348254083,0.303001118649322
"66",0.799786847874097,0.583039891074837,0.191014177775557,0.300978823613531
"67",0.743275407182205,0.478124314822839,0.147147012462491,0.271208519120979
"68",0.621341132063007,0.486785187378355,0.127537659363314,0.255392027079901
"69",0.63124195948824,0.474545748650598,0.140297347393685,0.23907362928054
"70",0.596219980550583,0.461683170193714,0.174701040709634,0.257563527753683
"71",0.623815703161784,0.417067393958224,0.127155775395715,0.197648514655056
"72",0.765618274572701,0.598078606443504,0.174656740760345,0.226448422797132
"73",0.731732025423555,0.459809059630579,0.17779265887654,0.208244046401441
"74",0.650270309697956,0.576273981124123,0.157751623326108,0.273485218715349
"75",0.805143978473877,0.494838029562457,0.193485906101266,0.289198936803021
"76",0.58542513050221,0.53706101607315,0.124595946937742,0.244447470411653
"77",0.698310630086364,0.602562845611783,0.216712262442316,0.284727476885911
"78",0.727273958224232,0.543712140571938,0.143427345946302,0.260681559420189
"79",0.666931406796449,0.490184133685985,0.0956336357760769,0.279951099781767
"80",0.776410516082024,0.523387677908356,0.114193946137285,0.304817572026639
"81",0.732809406569551,0.47256480897009,0.15275242835345,0.286428437725704
"82",0.657619800467425,0.53315217311775,0.165459548122497,0.260592633473736
"83",0.672741546808457,0.554652257113855,0.123412893512049,0.322679230030424
"84",0.570959584930699,0.499445379172272,0.111768493751782,0.247407511366949
"85",0.612336439603469,0.58906680839563,0.161543701405505,0.22276824824809
"86",0.55059974428964,0.533883883266256,0.0974888018056484,0.255356543273404
"87",0.770134639064508,0.459019768543272,0.138003885632678,0.333172050240489
"88",0.653529043535369,0.647220765647106,0.177664704402373,0.284890135409403
"89",0.636476118245409,0.508623040303697,0.191048139655838,0.324730986544119
"90",0.66561125088954,0.566708964520873,0.201608348731477,0.273773826253233
"91",0.677379624243786,0.5412420531772,0.101849253656149,0.246201444118908
"92",0.635368500313435,0.548967052325789,0.203834972143064,0.22185693121714
"93",0.624114012913732,0.553369311334843,0.156533197762228,0.214015297978732
"94",0.610654468701931,0.462733924098194,0.109784882406737,0.275405453673432
"95",0.694927775386258,0.520153198714656,0.118507745353528,0.244386776632939
"96",0.704013931733489,0.502709469327161,0.148897149460089,0.274621063073154
"97",0.709189441165491,0.56263005487394,0.173593029488062,0.328443012986633
"98",0.862282083508897,0.55153997325112,0.124985109547903,0.281270779330963
"99",0.608470072421038,0.495077382952029,0.10598946109848,0.283637005862622
"100",0.786034079203294,0.584284761758485,0.203290920480994,0.269444556642115
"101",0.648563236456961,0.454290832033045,0.145474353197745,0.263763105398461
"102",0.685716656516105,0.501043954080907,0.0868918636227652,0.243281975039394
"103",0.678196455799848,0.504522949115383,0.0926077744264311,0.253275692162816
"104",0.683241460106999,0.49174150576809,0.134678299845049,0.180912247338634
"105",0.663234907475936,0.515926150025801,0.175616713912401,0.314574740429441
"106",0.70909814049563,0.531358162974856,0.144062364614251,0.201622999573676
"107",0.66553307867091,0.601523430743115,0.130073694764436,0.295455873146529
"108",0.899350612834821,0.50720164061796,0.194845991666194,0.180108126623623
"109",0.593367954814732,0.577908658105136,0.119992391885134,0.372592031528374
"110",0.609958539734032,0.478712142411551,0.132573782031255,0.318472212605531
"111",0.634307481104504,0.434925790734131,0.126305973300023,0.274276217363973
"112",0.693303957932448,0.568417537337568,0.166635560599194,0.361746155788041
"113",0.78009217882165,0.544573759037605,0.173566884188973,0.293013917627083
"114",0.705521344654095,0.52687267935096,0.160037356073994,0.319592964564764
"115",0.605701257431494,0.44855704690798,0.122620965133043,0.31201501594888
"116",0.732232145635917,0.60193746272094,0.156427115750861,0.185313194051118
"117",0.813980897277366,0.528090604659483,0.138699614725267,0.222420892056211
"118",0.78787932155194,0.515728236217041,0.138066879728142,0.230039464432001
"119",0.789899825948432,0.543571599221889,0.136463280312498,0.232759235663485
"120",0.829021553039519,0.524131993633409,0.133479409623698,0.203974398571065
"121",0.541109788604251,0.525377755754942,0.154997346781014,0.345585478023193
"122",0.69640829800071,0.459219965233197,0.0979227082097742,0.200386578363298
"123",0.65059582988503,0.439132685287857,0.125513106687623,0.229710990200949
"124",0.696756548760479,0.605337299019429,0.170720334654249,0.268580456650052
"125",0.657647831411021,0.462022258307461,0.0975272973708491,0.257763454571233
"126",0.827891642697473,0.524065984562688,0.157442575248535,0.257412055356803
"127",0.747538579800358,0.528542528676785,0.182987836719617,0.265252156626047
"128",0.637435338796973,0.565462314946276,0.155877208998659,0.238274151800355
"129",0.804716488293485,0.521362788440212,0.159206711701308,0.368410273094768
"130",0.744834045236704,0.52622893540614,0.128919143817999,0.276891418295058
"131",0.733188257121913,0.552874738885829,0.127197154444439,0.307121529860256
"132",0.663485335550017,0.431475951138467,0.190085480556009,0.240662409832025
"133",0.61709035912468,0.44425488567365,0.19728352891385,0.218191362498209
"134",0.762341684052447,0.524643106669078,0.104968305860185,0.253726837547833
"135",0.790080029050424,0.514536270194303,0.12048116498622,0.235649031805971
"136",0.70684862732856,0.441627431399174,0.112727945663316,0.263619861496982
"137",0.73637525956373,0.703824676387046,0.166903848217277,0.20928829809902
"138",0.600955010944057,0.484106154909843,0.134670331359857,0.270215137052775
"139",0.630028299807606,0.465583829639644,0.162474614940396,0.240251773249467
"140",0.680440064087575,0.518870680892177,0.118611463024983,0.269509748419602
"141",0.513120273479448,0.482925403879653,0.122148910596646,0.204135017683777
"142",0.715874598155391,0.558395408224017,0.150318785860288,0.312704027842434
"143",0.648748857568023,0.545805398056226,0.158479333530058,0.254374062796094
"144",0.656459474604274,0.512791996686345,0.140167224902658,0.350159641516949
"145",0.702674157147462,0.590260315224772,0.174904305570757,0.231648781259606
