"","x"
"969",1.00514392206912
"970",0.916123203673
"971",0.896193128731018
"972",0.902543255017116
"973",0.825862972331637
"974",0.866526300464752
"975",0.775437857726602
"976",0.918095438289945
"977",0.7753411352279
"978",0.771851012168369
"979",0.965652829527224
"980",0.939279579431354
"981",0.89932647722672
"982",0.903573263016459
"983",0.903361006137928
"984",0.837574633402737
"985",0.890310438388847
"986",0.79459356869281
"987",0.923512734839367
"988",0.77670933447136
"989",0.767123622055522
"990",0.962719361611182
"991",1.01737042237687
"992",0.840197406626271
"993",0.958432031653274
"994",0.986063887984031
"995",0.799847260655154
"996",0.923492031938003
"997",0.878332791714062
"998",0.866615342864484
"999",0.841757613851013
"1000",0.80906934317225
"1001",0.858860077277598
"1002",0.906482615489648
"1003",0.819110576030154
"1004",0.875745482400608
"1005",0.81926283065522
"1006",0.842215611540264
"1007",0.795489013567818
"1008",0.78262673192154
"1009",0.841743244116442
"1010",0.882432025901287
"1011",0.82645178947371
"1012",0.911568513389359
"1013",0.927136132035716
"1014",0.854745241681407
"1015",0.952379208699071
"1016",0.854927126117578
"1017",0.803374420203048
"1018",0.817008674478095
"1019",0.900703403759193
"1020",0.752035475376456
"1021",0.940068276385803
"1022",0.714485565857988
"1023",0.951313967067217
"1024",0.824643821901223
"1025",0.834920945402575
"1026",0.777394455394414
"1027",0.904690668307689
"1028",0.835435518683113
"1029",0.952346766108252
"1030",0.875857482477303
"1031",0.837064619297843
"1032",0.865510812321988
"1033",0.856711645165876
"1034",0.870976845615551
"1035",0.928367852867217
"1036",0.930039105637435
"1037",0.815446213928074
"1038",0.836276569552453
"1039",0.826040952214426
"1040",0.925488181026708
"1041",0.855885322645712
"1042",0.894496120777661
"1043",0.91272883022871
"1044",0.826935895480442
"1045",0.782190891240088
"1046",0.855794774558383
"1047",0.796739162616557
"1048",0.889985186534085
"1049",0.892833691856829
"1050",0.856286941751173
"1051",0.918907606320404
"1052",0.858020131609633
"1053",0.891624731360411
"1054",0.834653714511103
"1055",0.866871199298543
"1056",0.804202571552447
"1057",0.889599076207933
"1058",0.846860954431148
"1059",0.826234421561269
"1060",0.811292871324201
"1061",0.853719225458378
"1062",0.937130245575783
"1063",0.775278308472518
"1064",0.900180745866384
"1065",0.823715322389671
"1066",0.890238986208128
"1067",0.743355126637468
"1068",0.933610422865372
"1069",0.845832617302263
"1070",0.889927134269312
"1071",0.837592633113864
"1072",0.882514593541425
"1073",0.84278975042775
"1074",0.882536390046745
"1075",0.838657643084931
"1076",0.835935687941205
"1077",0.789366064357725
"1078",0.832026448822583
"1079",0.874105065421975
"1080",0.865235935907706
"1081",0.881306769194838
"1082",0.874026983074065
"1083",0.872028311944344
"1084",0.848829605143437
"1085",0.885078533384925
"1086",0.873489224021974
"1087",0.880491599115357
"1088",0.920452489566581
"1089",0.903119873912293
"1090",0.891128327214645
"1091",0.80479322742574
"1092",0.942776937416531
"1093",0.822907450418288
"1094",0.847637263998089
"1095",0.850103347722671
"1096",0.831699836973718
"1097",0.892566245460677
"1098",0.881544971918262
"1099",0.859826389177527
"1100",0.883426974466189
