"","kappa_out[1]","kappa_out[2]","kappa_out[3]","kappa_out[4]"
"329",0.23032841900038,0.456106881934967,0.116544886323339,0.324845446468774
"330",0.235488879769906,0.42728260945595,0.143195245724409,0.258361134038754
"331",0.241189476213007,0.364816728372047,0.105055781364202,0.263441224346638
"332",0.209494539832158,0.394212846105276,0.154045863597419,0.313671101656038
"333",0.233004035157254,0.482288417458468,0.119990338345572,0.295162022889265
"334",0.24633412717458,0.423413414594079,0.115813258686396,0.278311924181508
"335",0.244145528585213,0.420709182570589,0.10927393105522,0.279237777422718
"336",0.2619209471136,0.426129164399033,0.1275433147448,0.270264654081726
"337",0.289413347177187,0.358466515853926,0.116029538714795,0.280506661681593
"338",0.229774236934103,0.379354363592743,0.12447065855549,0.305226677443472
"339",0.218667460538797,0.35461675486498,0.131884717456011,0.20575537803491
"340",0.224904003242301,0.434385107215585,0.0846988380557052,0.276727559664041
"341",0.241913493781972,0.432517924218009,0.0858656471269589,0.234468841193169
"342",0.200174651826584,0.410469275700196,0.100681811624537,0.214164257273434
"343",0.212757811911469,0.388317193279837,0.101445611290622,0.214423046274971
"344",0.204640151062554,0.400502859228685,0.0758574516261811,0.213583625500355
"345",0.217294659223274,0.404517489978739,0.0784906204884155,0.214912079045633
"346",0.221891362505908,0.413324706928386,0.150710279814917,0.23507321330022
"347",0.255060331111364,0.456462666646479,0.107434111296351,0.331810533527172
"348",0.225753968120318,0.444307576392293,0.100627343832377,0.301871120573201
"349",0.251686501689039,0.467682660904406,0.186147028221703,0.292089671748314
"350",0.301063944430422,0.415788896835584,0.165036839316657,0.305469356597959
"351",0.234044851010994,0.444345808631995,0.117464839440243,0.227738731883909
"352",0.226703308983772,0.461758102668388,0.142466526543657,0.310499494589906
"353",0.257069460050227,0.438642243378409,0.145985516757748,0.270211946396304
"354",0.251418408842318,0.505686884657848,0.126108866451954,0.319497970443263
"355",0.250397636678889,0.527200622872007,0.174862363043141,0.320957134133574
"356",0.290852928967674,0.353123404316973,0.0914372975960002,0.26224381461337
"357",0.264645789008644,0.434317399171549,0.122428143857127,0.244602837250323
"358",0.286208661685401,0.400725463100897,0.120746735372728,0.308588324429554
"359",0.261337047148821,0.420166905715168,0.148530031073071,0.302279724484801
"360",0.243965097036748,0.389056095657833,0.0995633914031042,0.307179173292528
"361",0.216043963672138,0.416148400055695,0.139920060177447,0.244286426693474
"362",0.203078006649428,0.422880892590951,0.142012918415018,0.280169039998976
"363",0.257541625802945,0.406903699484007,0.13599123563665,0.268848480944922
"364",0.193937005474057,0.413515287145029,0.112495036467907,0.268434520336376
"365",0.240318742166168,0.504019728317945,0.114411574772232,0.283104218179296
"366",0.267523594149414,0.417449678385136,0.158908060923595,0.234509411339783
"367",0.287632401475109,0.352011524433844,0.118263349647803,0.245072025027614
"368",0.21400083808717,0.485374598544161,0.101080890262631,0.317047648783574
"369",0.25061850073716,0.405219384124753,0.159472073547928,0.243581317561386
"370",0.224822894801323,0.407079127406212,0.0943957183918203,0.282762973469443
"371",0.230032183203419,0.437723459473817,0.101089742113998,0.265081235156685
"372",0.260783841527691,0.415551779680103,0.135289881124253,0.278887346686771
"373",0.179099984732781,0.373883846860854,0.129315842445099,0.255285892307705
"374",0.218656449822524,0.3726228809825,0.0911422856991149,0.324891478337305
"375",0.234360330609449,0.37142653970231,0.124057078024371,0.310433546318269
"376",0.29457346644474,0.510769492136141,0.13546959899353,0.322346436817421
"377",0.194585840396985,0.38815067533817,0.11523741413208,0.246075538380689
"378",0.285071155908205,0.403441440657293,0.110566302343937,0.25687576864324
"379",0.243445058952831,0.394447037704928,0.123920498504526,0.264862790964012
"380",0.244692919067544,0.461306930060607,0.155569877907351,0.303105561304687
"381",0.233962895101516,0.422739425909749,0.094716505821798,0.290127515679006
"382",0.210254568556877,0.435700113508131,0.154977148704392,0.255419295073336
"383",0.187514379810513,0.400304849657288,0.0955777778997722,0.321611580768533
"384",0.279738059099901,0.43726027321644,0.171524657587495,0.275843460164777
"385",0.26441346475882,0.482608054202303,0.114502276403434,0.270052702613462
